G02972|MPIS-401-PEDAL-NT-U-SST INTROD P/MICROPUNCAO|188,00|SAIDA|5102|90183929|1|1450,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|189,00|SAIDA|6102|90183929|2|242,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|190,00|SAIDA|6102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|190,00|SAIDA|6102|90183929|1|332,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|191,00|SAIDA|6102|90183929|1|329,25|0,00|0,00|0,00|0,00|0,00|0,00
G07816|RCFW-7.0-38-63-RB-MTS INTRODUTOR VALVULADO MULLINS|193,00|SAIDA|6102|90183929|1|980,00|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|194,00|SAIDA|6102|90183929|1|190,00|0,00|0,00|0,00|0,00|0,00|0,00
G09497|ULT8.5-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|195,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G09706|ULT10.2-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|196,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|197,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G09705|ULT8.5-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|197,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|198,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|198,00|SAIDA|6102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|199,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|200,00|SAIDA|6102|90183929|1|1209,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|201,00|SAIDA|6102|90183929|1|840,00|0,00|0,00|0,00|0,00|0,00|0,00
G52543|CXI-4.0-35-135-P-NS-DAV CATETER SUP ANGIOGRAFICO|201,00|SAIDA|6102|90183929|1|3800,00|0,00|0,00|0,00|0,00|0,00|0,00
G11638|KCFW-6.0-38-55-RB-RAABE INTRODUTOR ARAMADO|201,00|SAIDA|6102|90183929|1|1209,00|0,00|0,00|0,00|0,00|0,00|0,00
105336|ANGIFLATOR/ INSUFLADOR KIT SCITECH|201,00|SAIDA|6102|90183929|1|290,00|0,00|0,00|0,00|0,00|0,00|0,00
G31138|KSAW-6.0-38-90-RB-SHTL-FLEX-HC INTROD SHUTTLE|204,00|SAIDA|6102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|204,00|SAIDA|6102|90183929|1|205,35|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|204,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G10383|KCFW-6.0-38-40-RB-BLKN INTRODUTOR ARAMADO|204,00|SAIDA|6102|90183929|1|342,87|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|204,00|SAIDA|6102|90183929|1|229,90|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|204,00|SAIDA|6102|90183929|1|572,00|0,00|0,00|0,00|0,00|0,00|0,00
G07518|RPC-35-180 - FIO GUIA HIDROFILICO ROADRUNNER|204,00|SAIDA|6102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G06108|HNB5.0-38-80-P-NS-MIK CATETER ANGIOGRAFICO|204,00|SAIDA|6102|90183929|1|115,50|0,00|0,00|0,00|0,00|0,00|0,00
G02972|MPIS-401-PEDAL-NT-U-SST INTROD P/MICROPUNCAO|204,00|SAIDA|6102|90183929|1|472,75|0,00|0,00|0,00|0,00|0,00|0,00
G26719|PTA3-14-150-3-10 CATETER BALAO PARA ANGIOPLASTIA, TRANSLUMINAL PERCUTANEA ADVANCE|204,00|SAIDA|6102|90183929|1|1265,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|204,00|SAIDA|6102|90183929|1|242,00|0,00|0,00|0,00|0,00|0,00|0,00
105336|ANGIFLATOR/ INSUFLADOR KIT SCITECH|204,00|SAIDA|6102|90183929|1|136,40|0,00|0,00|0,00|0,00|0,00|0,00
G09705|ULT8.5-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|204,00|SAIDA|6102|90183929|1|440,00|0,00|0,00|0,00|0,00|0,00|0,00
G52545|CXI-4.0-35-150-P-NS-DAV CATETER SUP ANGIOGRAFICO|204,00|SAIDA|6102|90183929|1|1336,33|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|204,00|SAIDA|6102|90183929|1|242,00|0,00|0,00|0,00|0,00|0,00|0,00
G26641|PTA3-14-150-2-12 CATETER BALAO PARA ANGIOPLASTIA  ADVANCE|204,00|SAIDA|6102|90183929|1|1265,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|205,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|206,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|207,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|208,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G09691|RCFW-16.OP-38-30-RB INTRODUTOR VALVULADO|209,00|SAIDA|5102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|210,00|SAIDA|5102|90183929|1|1100,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|210,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|210,00|SAIDA|5102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G09498|ULT10.2-38-40-P-32S-CLB-RH CATETER P/DRENAGEM|210,00|SAIDA|5102|90183929|1|770,00|0,00|0,00|0,00|0,00|0,00|0,00
G07337|RCF-6.0-38-J INTRODUTOR P/CATETER C/VALVULA|211,00|SAIDA|6102|90183929|1|130,51|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|212,00|SAIDA|6102|90183929|1|380,00|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|213,00|SAIDA|6102|90183929|2|1353,00|0,00|0,00|0,00|0,00|0,00|0,00
G10544|NPAS-100-RH-NT CONJ P/ACESSO PERCUTANEO|213,00|SAIDA|6102|90183929|2|1500,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|213,00|SAIDA|6102|90183929|2|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|214,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G12266|KCFW-6.0-38-90-RB-RAABE INTRODUTOR ARAMADO|214,00|SAIDA|6102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G52545|CXI-4.0-35-150-P-NS-DAV CATETER SUP ANGIOGRAFICO|214,00|SAIDA|6102|90183929|1|3200,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|215,00|SAIDA|6102|90183929|1|3200,00|0,00|0,00|0,00|0,00|0,00|0,00
G12266|KCFW-6.0-38-90-RB-RAABE INTRODUTOR ARAMADO|215,00|SAIDA|6102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|215,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G06749|HNB5.0-38-40-P-NS-KMP CATETER ANGIOGRAFICO|216,00|SAIDA|6102|90183929|1|332,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|216,00|SAIDA|6102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|216,00|SAIDA|6102|90183929|1|1353,00|0,00|0,00|0,00|0,00|0,00|0,00
LL0001|BOLSA COLETORA GRAVITACIONAL 600ML BOLSA COLETORA TC600L P DRENAGEM|216,00|SAIDA|6102|90183929|1|439,00|0,00|0,00|0,00|0,00|0,00|0,00
G10435|ULT12.0-38-25-P-5S-CLDM-HC CATETER P/DRENAGEM|216,00|SAIDA|6102|90183929|1|1353,00|0,00|0,00|0,00|0,00|0,00|0,00
G30492|HPWA-35-260 FIO GUIA HIDROFILICO ROADRUNNER UNIGLIDE|218,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G07487|RCF-5.0-38-J INTRODUTOR P/CATETER C/VALVULA|218,00|SAIDA|5102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G04922|HNB5.0-38-100-P-NS-SIM1 CATETER ANGIOGRAFICO|218,00|SAIDA|5102|90183929|1|255,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|219,00|SAIDA|5102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G07337|RCF-6.0-38-J INTRODUTOR P/CATETER C/VALVULA|219,00|SAIDA|5102|90183929|1|220,00|0,00|0,00|0,00|0,00|0,00|0,00
G06979|RPC-35-145 FIO GUIA HIDROFILICO ROADRUNNER|220,00|SAIDA|5102|90183929|1|370,00|0,00|0,00|0,00|0,00|0,00|0,00
G07369|RCF-12.0-38-J INTRODUTOR P/CATETER C/VALVULA|221,00|SAIDA|6102|90183929|1|550,00|0,00|0,00|0,00|0,00|0,00|0,00
G11636|KCFW-6.0-38-70-RB-RAABE INTRODUTOR ARAMADO|222,00|SAIDA|6102|90183929|1|910,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|222,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
G52544|CXI-4.0-35-150-P-NS-0 CATETER SUP ANGIOGRAFICO|222,00|SAIDA|6102|90183929|1|3200,00|0,00|0,00|0,00|0,00|0,00|0,00
G09105|RPC-35-260 FIO GUIA HIDROFILICO ROADRUNNER|223,00|SAIDA|6102|90183929|1|470,00|0,00|0,00|0,00|0,00|0,00|0,00
|||||||148424,28|0|||0

 NCM: 90189099
114|KIT DE INSUFLACAO PARA CATETER BALAO SURVIVAL 30 ATM 3 VIAS EVEREST MEDTRONIC|204,00|SAIDA|6102|90189099|1|176,00|0,00|0,00|0,00|0,00|0,00|0,00
|||||||176|0|||0

 NCM: 90213980
TML12|TUBO TRAQUEAL EM T  LONGO TAMANHO 12 S07167 MONTGOMERY|171,00|SAIDA|6102|90213980|1|1110,00|0,00|0,00|0,00|0,00|0,00|0,00
G34504|IGTCFS-65-2-UNI-CELECT FILTRO MREYE P/V CAVA|187,00|SAIDA|5102|90213980|1|10200,00|0,00|0,00|0,00|0,00|0,00|0,00
|||||||11310|0|||0

 NCM: 90219081
G44145|ATB5-35-80-14-4.0 CATETER BALAO P/ANGIOPLAST|164,00|SAIDA|6102|90219081|1|801,79|0,00|0,00|0,00|0,00|0,00|0,00
